                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.88038,                0.49391,                0.96383,                0.97702,                0.97292,                 0.9889,                0.78815,                0.80003,                0.40333,                0.84519,               0.002806,               0.002806,               0.002806
                    111,                0.88638,                0.49562,                0.96423,                0.98019,                0.97672,                0.98933,                  0.791,                 0.7976,                0.40189,                 0.8433,                0.00274,                0.00274,                0.00274
                    112,                0.87574,                0.48618,                0.96254,                0.98276,                 0.9788,                0.98922,                0.79259,                0.79706,                0.40055,                 0.8422,               0.002674,               0.002674,               0.002674
                    113,                0.87307,                0.48288,                0.96276,                0.98332,                0.98024,                0.99006,                 0.7923,                0.79636,                0.40009,                 0.8419,               0.002608,               0.002608,               0.002608
                    114,                0.87772,                0.48814,                0.96212,                0.98138,                0.98158,                0.99038,                0.79313,                0.79562,                0.39956,                0.84138,               0.002542,               0.002542,               0.002542
                    115,                0.86888,                 0.4842,                0.96336,                0.98457,                0.97728,                0.99014,                0.79198,                0.79419,                0.39856,                0.84179,               0.002476,               0.002476,               0.002476
                    116,                0.86865,                0.48243,                0.95867,                0.98189,                0.98166,                0.99049,                0.79285,                0.79293,                0.39727,                0.84098,                0.00241,                0.00241,                0.00241
                    117,                0.87429,                0.48283,                0.96099,                 0.9849,                0.97447,                0.99015,                 0.7905,                0.79288,                 0.3966,                0.84054,               0.002344,               0.002344,               0.002344
                    118,                0.86669,                0.47882,                0.95866,                0.98236,                0.97859,                0.98966,                0.79349,                0.79063,                0.39616,                0.83957,               0.002278,               0.002278,               0.002278
                    119,                0.86801,                0.47968,                0.95866,                0.98314,                0.97855,                0.99043,                0.79263,                0.78886,                0.39547,                 0.8399,               0.002212,               0.002212,               0.002212
                    120,                0.86609,                0.47544,                0.95953,                0.98356,                0.97858,                  0.991,                 0.7933,                 0.7867,                0.39494,                0.83993,               0.002146,               0.002146,               0.002146
                    121,                0.86315,                0.47693,                0.95785,                0.98387,                0.97783,                0.99095,                0.79548,                0.78531,                0.39448,                0.83908,                0.00208,                0.00208,                0.00208
                    122,                0.85644,                0.47547,                0.95744,                0.98153,                0.97868,                 0.9907,                 0.7982,                0.78397,                0.39356,                0.83853,               0.002014,               0.002014,               0.002014
                    123,                0.85815,                 0.4726,                 0.9551,                 0.9808,                0.98315,                0.99117,                0.79938,                0.78356,                0.39342,                0.83794,               0.001948,               0.001948,               0.001948
                    124,                0.84981,                0.46812,                  0.956,                0.98107,                0.98244,                 0.9913,                0.80282,                0.78252,                0.39307,                0.83796,               0.001882,               0.001882,               0.001882
                    125,                 0.8568,                0.46977,                0.95629,                0.98083,                0.98115,                0.99102,                0.80069,                0.78138,                0.39165,                0.83763,               0.001816,               0.001816,               0.001816
                    126,                0.85258,                0.46582,                0.95583,                0.98099,                0.98287,                0.99147,                0.80206,                0.77995,                0.39054,                0.83707,                0.00175,                0.00175,                0.00175
                    127,                0.85127,                0.46713,                0.95572,                0.98048,                0.98123,                0.99159,                0.80289,                0.77892,                0.39018,                0.83657,               0.001684,               0.001684,               0.001684
                    128,                0.84957,                0.46922,                0.95349,                0.98393,                0.97829,                0.99139,                0.80369,                0.77741,                0.38989,                0.83633,               0.001618,               0.001618,               0.001618
                    129,                0.84058,                0.46349,                0.95224,                0.98437,                0.97775,                0.99159,                0.80381,                0.77591,                0.38943,                0.83594,               0.001552,               0.001552,               0.001552
                    130,                 0.8435,                0.46668,                0.95234,                0.97388,                 0.9811,                0.99177,                0.80505,                0.77456,                 0.3896,                0.83524,               0.001486,               0.001486,               0.001486
                    131,                0.83815,                0.45919,                0.95465,                0.97349,                0.98126,                0.99163,                0.80445,                0.77368,                 0.3883,                0.83492,                0.00142,                0.00142,                0.00142
                    132,                0.83735,                0.45736,                0.94992,                0.97444,                 0.9815,                0.99164,                0.80622,                0.77272,                 0.3878,                0.83483,               0.001354,               0.001354,               0.001354
                    133,                0.84075,                0.46162,                0.95356,                0.97477,                0.98085,                0.99168,                0.80696,                0.77174,                0.38754,                0.83508,               0.001288,               0.001288,               0.001288
                    134,                0.83653,                0.45466,                0.95153,                0.97346,                0.98194,                0.99172,                0.80607,                0.77025,                0.38681,                0.83458,               0.001222,               0.001222,               0.001222
                    135,                 0.8301,                0.44844,                0.94968,                0.97335,                0.98194,                0.99172,                0.80847,                0.76894,                0.38582,                0.83393,               0.001156,               0.001156,               0.001156
                    136,                0.82852,                0.45374,                0.94681,                0.98393,                0.97511,                 0.9918,                0.80798,                0.76821,                0.38548,                0.83352,                0.00109,                0.00109,                0.00109
